mean_fit_time	mean_score_time	mean_test_score	param_estimator__n_estimators	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.2969919840494792	0.002178033192952474	0.6608391608391608	507	{u'estimator__n_estimators': 507}	52	0.65625	0.6947368421052632	0.631578947368421	0.007778007740310283	0.0001055930259867143	0.02594487313781241
0.07624928156534831	0.0011050701141357422	0.6643356643356644	138	{u'estimator__n_estimators': 138}	37	0.6458333333333334	0.7263157894736842	0.6210526315789474	0.0012661497735436756	4.0880733972377865e-05	0.044869086174890487
0.24330528577168783	0.002128044764200846	0.6538461538461539	439	{u'estimator__n_estimators': 439}	85	0.6458333333333334	0.6947368421052632	0.6210526315789474	0.0014474633434468167	0.00043228811851132946	0.03056420157596279
0.3329443136850993	0.0023016929626464844	0.6643356643356644	598	{u'estimator__n_estimators': 598}	37	0.6458333333333334	0.7157894736842105	0.631578947368421	0.002167796229365483	8.94577094302809e-05	0.03675240801406412
0.4451383749643962	0.002919276555379232	0.6643356643356644	799	{u'estimator__n_estimators': 799}	37	0.65625	0.7157894736842105	0.6210526315789474	0.0021175180012580827	0.00012426561961036394	0.03903393045737261
0.0027246475219726562	0.0004857381184895833	0.7027972027972028	2	{u'estimator__n_estimators': 2}	5	0.6979166666666666	0.7052631578947368	0.7052631578947368	9.274697240001074e-05	1.8132704336688764e-05	0.0034691761197429404
0.5400359630584717	0.003568251927693685	0.6573426573426573	946	{u'estimator__n_estimators': 946}	74	0.6458333333333334	0.7052631578947368	0.6210526315789474	0.007378642877501649	7.238516152351045e-05	0.035280292660110374
0.30832433700561523	0.0022696654001871743	0.6608391608391608	551	{u'estimator__n_estimators': 551}	52	0.65625	0.7052631578947368	0.6210526315789474	0.0011404218517815983	8.192591871489526e-05	0.034473332325464304
0.3645349343617757	0.002498070398966471	0.6608391608391608	656	{u'estimator__n_estimators': 656}	52	0.6458333333333334	0.7263157894736842	0.6105263157894737	0.0018384345410658786	4.0547205671608504e-05	0.04837864413331729
0.43964123725891113	0.0028707186381022134	0.6678321678321678	786	{u'estimator__n_estimators': 786}	24	0.65625	0.7157894736842105	0.631578947368421	0.0020586182042596018	0.00010662568857712304	0.035292335420978656
0.1303406556447347	0.0013078848520914714	0.6678321678321678	232	{u'estimator__n_estimators': 232}	24	0.6666666666666666	0.7052631578947368	0.631578947368421	0.0029616370184302634	8.828236458242196e-05	0.03004024292542139
0.36405690511067706	0.0028254191080729165	0.6538461538461539	640	{u'estimator__n_estimators': 640}	85	0.6354166666666666	0.7157894736842105	0.6105263157894737	0.007095338469159618	0.00042619997257656436	0.044853936365979986
0.11363498369852702	0.0012409687042236328	0.6713286713286714	198	{u'estimator__n_estimators': 198}	21	0.6666666666666666	0.7157894736842105	0.631578947368421	0.007509474999114724	3.3477794758201516e-05	0.034478270454638305
0.18938668568929037	0.00164031982421875	0.6538461538461539	343	{u'estimator__n_estimators': 343}	85	0.6354166666666666	0.6947368421052632	0.631578947368421	0.004210477220614496	4.6536635754764625e-05	0.028880893488622418
0.00677943229675293	0.000545342763264974	0.7272727272727273	9	{u'estimator__n_estimators': 9}	1	0.6979166666666666	0.7473684210526316	0.7368421052631579	0.00024569664065894126	2.570305129495657e-06	0.021303226806475645
0.1354959805806478	0.0013436476389567058	0.6678321678321678	235	{u'estimator__n_estimators': 235}	24	0.65625	0.7052631578947368	0.6421052631578947	0.0018471429147980532	7.968968377501952e-05	0.02702359598540019
0.09799106915791829	0.0011043548583984375	0.6608391608391608	172	{u'estimator__n_estimators': 172}	52	0.6458333333333334	0.6947368421052632	0.6421052631578947	0.0027678176519017866	0.00010319439900012184	0.023954932893765536
0.172622283299764	0.001482089360555013	0.6748251748251748	303	{u'estimator__n_estimators': 303}	17	0.6666666666666666	0.7157894736842105	0.6421052631578947	0.0019968210260227688	5.416120576565059e-05	0.030583668831276438
0.12989958127339682	0.0013679663340250652	0.6748251748251748	226	{u'estimator__n_estimators': 226}	17	0.6666666666666666	0.7157894736842105	0.6421052631578947	0.0014130641151536114	5.002410931314942e-05	0.030583668831276438
0.33910568555196124	0.002375046412150065	0.6538461538461539	594	{u'estimator__n_estimators': 594}	85	0.625	0.7157894736842105	0.6210526315789474	0.0020723418265972855	8.358542670355311e-05	0.04371549406292782
0.07008973757425944	0.0010534127553304036	0.6783216783216783	124	{u'estimator__n_estimators': 124}	14	0.6770833333333334	0.7263157894736842	0.631578947368421	0.0016073271547059442	1.527161522729231e-05	0.038618511995003185
0.49223971366882324	0.0031692981719970703	0.6608391608391608	811	{u'estimator__n_estimators': 811}	52	0.6458333333333334	0.7157894736842105	0.6210526315789474	0.03184866631216257	4.8796465290573044e-05	0.040054802569907386
0.04007275899251302	0.0008165836334228516	0.6993006993006993	63	{u'estimator__n_estimators': 63}	7	0.6666666666666666	0.7473684210526316	0.6842105263157895	0.001334817658184091	4.540898668071689e-05	0.03464953968906674
0.4620389938354492	0.0035643577575683594	0.6643356643356644	779	{u'estimator__n_estimators': 779}	37	0.65625	0.7157894736842105	0.6210526315789474	0.02771957255104561	0.001020800573541268	0.03903393045737261
0.5695499579111735	0.003741025924682617	0.6573426573426573	996	{u'estimator__n_estimators': 996}	74	0.6458333333333334	0.7052631578947368	0.6210526315789474	0.025566283099068728	0.00029841041843916525	0.035280292660110374
0.5917129516601562	0.003682295481363932	0.6538461538461539	982	{u'estimator__n_estimators': 982}	85	0.6354166666666666	0.7052631578947368	0.6210526315789474	0.041877218749839976	0.00022902619370351586	0.036733910875182824
0.46596630414326984	0.0034540494283040366	0.6643356643356644	807	{u'estimator__n_estimators': 807}	37	0.65625	0.7157894736842105	0.6210526315789474	0.01874859569767061	0.000664211349859332	0.03903393045737261
0.14211432139078775	0.0014012654622395833	0.6608391608391608	258	{u'estimator__n_estimators': 258}	52	0.65625	0.6947368421052632	0.631578947368421	0.002383297709792514	3.479622757722551e-05	0.02594487313781241
0.13499665260314941	0.0013183752695719402	0.6643356643356644	234	{u'estimator__n_estimators': 234}	37	0.65625	0.7052631578947368	0.631578947368421	0.010359061364526561	7.824812368241671e-05	0.03057389290783703
0.0023429393768310547	0.0005100568135579427	0.7027972027972028	1	{u'estimator__n_estimators': 1}	5	0.6979166666666666	0.7052631578947368	0.7052631578947368	0.00010343465201501922	1.0238744857168184e-05	0.0034691761197429404
0.5354076226552328	0.003494421641031901	0.6573426573426573	955	{u'estimator__n_estimators': 955}	74	0.6354166666666666	0.7157894736842105	0.6210526315789474	0.017118440030044167	0.00014158080476002352	0.041635555001935776
0.005973418553670247	0.0005478858947753906	0.7272727272727273	7	{u'estimator__n_estimators': 7}	1	0.6875	0.7473684210526316	0.7473684210526316	0.00012975496590657276	2.04401352399376e-05	0.028271196438502132
0.5992616017659506	0.004164775212605794	0.6573426573426573	972	{u'estimator__n_estimators': 972}	74	0.6354166666666666	0.7157894736842105	0.6210526315789474	0.002760003368831527	0.00022280641074586384	0.041635555001935776
0.4049392541249593	0.002959648768107096	0.6678321678321678	712	{u'estimator__n_estimators': 712}	24	0.6458333333333334	0.7157894736842105	0.6421052631578947	0.009172137560824233	0.00012751454391624225	0.03385633334066898
0.5816199779510498	0.003634293874104818	0.6608391608391608	958	{u'estimator__n_estimators': 958}	52	0.65625	0.7052631578947368	0.6210526315789474	0.02287445059277463	6.209033008638306e-05	0.034473332325464304
0.5733823776245117	0.00359495480855306	0.6538461538461539	949	{u'estimator__n_estimators': 949}	85	0.6354166666666666	0.7052631578947368	0.6210526315789474	0.007133111993446227	0.00011838474154242151	0.036733910875182824
